class,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,X,Y
Vegetation,2186,4251,5002,2884,1327,1672,1500,5452,361663.139,3768388.241
Vegetation,2186,4186,4880,2824,1434,1906,1742,5495,361674.946,3768385.226
Vegetation,1840,3333,4029,2399,1152,1444,1259,4528,361679.046,3768409.335
Vegetation,1950,3558,4120,2447,1229,1607,1397,4856,361689.822,3768409.526
Vegetation,2041,3733,4360,2544,1428,1800,1716,5377,361700.032,3768412.389
Vegetation,1950,3558,4120,2447,1229,1607,1397,4856,361684.229,3768409.095
Vegetation,2287,4356,5162,3010,1464,1904,1783,5423,361673.841,3768370.400
Vegetation,2331,4445,5226,3120,1327,1860,1435,5798,361656.887,3768375.245
Vegetation,2445,4831,5659,3461,1370,1888,1530,6524,361668.601,3768347.860
Vegetation,2445,4831,5659,3461,1370,1888,1530,6524,361664.868,3768347.373
Vegetation,2369,4728,5523,3318,1301,1794,1435,6049,361679.497,3768350.773
Vegetation,2037,3845,4503,2620,1236,1636,1466,5408,361671.398,3768391.781
Vegetation,2033,3931,4683,2701,1179,1511,1312,4584,361669.452,3768398.533
Vegetation,2382,4689,5484,3285,1371,1902,1535,6044,361666.146,3768352.230
Vegetation,1840,3333,4029,2399,1152,1444,1259,4528,361675.297,3768401.649
Vegetation,1877,3394,3927,2348,1285,1511,1419,3866,361691.590,3768411.521
Vegetation,2301,4611,5508,3134,1421,1900,1538,5864,361692.509,3768377.238
Vegetation,2301,4611,5508,3134,1421,1900,1538,5864,361699.897,3768376.214
Vegetation,2259,4243,4920,2883,1532,1783,1752,5127,361683.765,3768382.039
Vegetation,2395,4712,5556,3361,1272,1703,1388,5267,361683.867,3768355.423
Vegetation,2308,4619,5468,3130,1536,1879,1656,5747,361701.752,3768382.246
Vegetation,2041,3733,4360,2544,1428,1800,1716,5377,361700.348,3768415.203
Vegetation,1950,3558,4120,2447,1229,1607,1397,4856,361684.903,3768407.649
Vegetation,2136,4206,5065,2924,1331,1771,1377,5908,361652.947,3768398.841
Vegetation,2286,4441,5308,3046,1345,1718,1485,5961,361683.727,3768374.274
Vegetation,2328,4627,5561,3217,1359,1908,1462,6140,361646.618,3768385.066
Vegetation,1950,3558,4120,2447,1229,1607,1397,4856,361686.464,3768407.930
Vegetation,2260,4438,5287,3063,1321,1812,1418,5908,361655.215,3768383.778
Vegetation,2348,4537,5376,3174,1336,1760,1514,5849,361679.865,3768364.855
Vegetation,2367,4503,5295,3168,1493,1984,1767,5240,361663.627,3768364.188
Vegetation,2219,4116,4736,2796,1308,1646,1495,4543,361696.834,3768395.086
Vegetation,2230,4512,5458,3121,1396,1993,1436,6460,361645.786,3768397.228
Vegetation,2287,4356,5162,3010,1464,1904,1783,5423,361677.745,3768379.445
Vegetation,2382,4689,5484,3285,1371,1902,1535,6044,361669.259,3768359.946
Vegetation,2230,4512,5458,3121,1396,1993,1436,6460,361645.461,3768398.966
Vegetation,1877,3394,3927,2348,1285,1511,1419,3866,361696.454,3768417.068
Vegetation,1960,3748,4561,2703,1231,1570,1256,4504,361656.032,3768401.195
Vegetation,2230,4512,5458,3121,1396,1993,1436,6460,361648.081,3768397.501
Vegetation,2061,3798,4368,2568,1334,1607,1549,3953,361694.468,3768401.735
Vegetation,2367,4503,5295,3168,1493,1984,1767,5240,361667.357,3768364.700
Vegetation,2219,4116,4736,2796,1308,1646,1495,4543,361694.987,3768392.175
Vegetation,2487,4969,5707,3599,1388,1940,1547,6419,363003.224,3768457.448
Vegetation,2748,5137,5794,3827,1807,2528,2240,5946,363029.146,3768492.231
Vegetation,2550,4661,5264,3621,1544,1991,1700,6148,362999.714,3768508.539
Vegetation,2671,4786,5468,3803,1848,2244,2088,5724,362998.139,3768490.017
Vegetation,2349,4678,5432,3445,1403,1952,1548,6572,362992.579,3768452.881
Vegetation,2404,4234,4785,3491,1406,1886,1615,5581,362979.231,3768481.302
Vegetation,2641,5012,5659,3818,1618,2050,1861,6000,362997.771,3768470.881
Vegetation,2556,4073,4677,3637,1689,2266,2316,4672,363042.398,3768524.261
Vegetation,2618,4698,5387,3744,1612,2180,2018,5740,363046.712,3768519.463
Vegetation,2305,4029,4547,3335,1396,1798,1592,5119,362984.941,3768511.832
Vegetation,2792,5070,5731,3924,1739,2238,2113,6216,363012.696,3768481.961
Vegetation,2663,5000,5632,3758,1508,2044,1740,6709,363025.306,3768502.256
Vegetation,2479,4921,5626,3568,1443,1995,1725,6048,363014.084,3768445.435
Vegetation,2120,3925,4606,3172,1262,1591,1447,4723,362998.524,3768439.156
Vegetation,2733,5277,6078,3802,1469,2128,1715,6516,363027.738,3768479.904
Vegetation,2523,4937,5603,3676,1600,2156,1881,6460,362990.948,3768466.370
Vegetation,2711,5297,6012,3781,1510,2118,1668,6714,363037.291,3768492.564
Vegetation,2174,4038,4845,3214,1181,1438,1338,4445,362977.385,3768444.027
Vegetation,2737,4808,5433,3857,1797,2578,2188,5725,363008.614,3768495.164
Vegetation,2769,4962,5617,3933,1564,2094,1822,6180,363004.999,3768484.338
Vegetation,2072,3800,4472,3086,1139,1320,1330,4257,362984.269,3768437.592
Vegetation,2329,4035,4560,3397,1415,1918,1624,5742,362970.627,3768495.422
Vegetation,2463,4417,4946,3523,1368,1792,1552,5413,363015.242,3768519.319
Vegetation,2266,4405,5183,3347,1316,1805,1438,5836,362982.817,3768454.217
Vegetation,2714,5369,6136,3760,1552,2148,1757,6489,363034.697,3768484.798
Vegetation,2487,4969,5707,3599,1388,1940,1547,6419,363002.790,3768457.515
Vegetation,2517,4616,5170,3619,1477,2030,1708,6065,363027.581,3768514.354
Vegetation,2704,5125,5785,3900,1496,2140,1795,6400,363000.664,3768474.796
Vegetation,2664,5122,5811,3776,1416,1977,1584,6892,363036.482,3768505.566
Vegetation,2610,4663,5233,3671,1552,2108,1872,5941,363000.863,3768508.997
Vegetation,2701,4903,5599,3869,1574,1962,1735,5516,362991.160,3768488.946
Vegetation,2671,4786,5468,3803,1848,2244,2088,5724,362999.614,3768497.740
Vegetation,2610,4663,5233,3671,1552,2108,1872,5941,363007.635,3768509.303
Vegetation,2641,5012,5659,3818,1618,2050,1861,6000,362991.888,3768471.832
Vegetation,2408,4286,4819,3460,1443,1965,1678,5609,362998.339,3768516.831
Vegetation,2664,5122,5811,3776,1416,1977,1584,6892,363039.036,3768504.826
Vegetation,2266,4405,5183,3347,1316,1805,1438,5836,362984.807,3768459.967
Vegetation,2266,4405,5183,3347,1316,1805,1438,5836,362988.855,3768459.451
Vegetation,2733,5277,6078,3802,1469,2128,1715,6516,363027.785,3768479.700
Vegetation,2486,4930,5571,3555,1451,2014,1740,5884,363029.676,3768446.098
Vegetation,2349,4678,5432,3445,1403,1952,1548,6572,362997.303,3768458.136
Vegetation,2714,5369,6136,3760,1552,2148,1757,6489,363033.419,3768488.684
Vegetation,2641,5012,5659,3818,1618,2050,1861,6000,362992.436,3768479.583
Vegetation,2477,3656,4160,3523,1670,2068,2138,4728,363044.347,3768530.185
Vegetation,2239,4150,4961,3306,1205,1467,1388,4342,362973.575,3768454.401
Vegetation,2117,3537,4015,3094,1272,1543,1417,3931,362976.981,3768512.586
Vegetation,2328,3590,3963,3438,1570,1888,2002,3785,363035.882,3768531.931
Vegetation,2487,4969,5707,3599,1388,1940,1547,6419,363001.607,3768452.944
Vegetation,2562,5112,5848,3662,1451,2058,1609,6550,363013.008,3768454.067
Vegetation,2556,4073,4677,3637,1689,2266,2316,4672,363044.998,3768524.170
Vegetation,2365,4591,5393,3656,1363,1814,1535,6028,363105.914,3768300.695
Vegetation,2380,4138,4592,3484,1576,1946,1849,5092,363108.700,3768284.321
Vegetation,2342,4774,5612,3470,1352,1858,1478,6340,363127.872,3768304.219
Vegetation,2373,4111,4617,3538,1538,1908,1823,4643,363096.778,3768282.625
Vegetation,2273,3614,4073,3199,1478,1831,1944,3818,363129.741,3768276.880
Vegetation,2145,3323,3708,3004,1393,1780,1836,3576,363133.704,3768279.600
Vegetation,2372,5067,5892,3440,1409,1952,1487,6888,363137.252,3768316.019
Vegetation,2273,3614,4073,3199,1478,1831,1944,3818,363127.862,3768272.187
Vegetation,2342,4774,5612,3470,1352,1858,1478,6340,363125.894,3768303.027
Vegetation,2324,3836,4309,3269,1542,1980,1900,4623,363123.843,3768283.861
Vegetation,2403,4929,5584,3322,1415,2046,1544,6893,363145.825,3768316.778
Vegetation,2342,4774,5612,3470,1352,1858,1478,6340,363127.266,3768307.517
Vegetation,2285,4384,4968,3183,1335,1820,1461,5979,363142.813,3768300.222
Vegetation,2418,4314,5085,3756,1378,1826,1667,5895,363099.602,3768303.502
Vegetation,2340,4745,5568,3561,1334,1802,1444,6304,363116.373,3768301.545
Vegetation,2372,5067,5892,3440,1409,1952,1487,6888,363135.653,3768316.012
Vegetation,2144,3533,3982,3002,1331,1728,1630,4448,363130.407,3768268.150
Vegetation,2259,3947,4532,3202,1398,1852,1630,5264,363132.955,3768291.257
Vegetation,2342,4774,5612,3470,1352,1858,1478,6340,363128.548,3768301.704
Vegetation,2324,3836,4309,3269,1542,1980,1900,4623,363126.848,3768280.466
Vegetation,2447,4384,4942,3486,1383,1867,1528,5671,363112.746,3768252.168
Vegetation,2418,4314,5085,3756,1378,1826,1667,5895,363092.408,3768303.611
Vegetation,2364,4420,5044,3313,1276,1723,1393,5570,363126.091,3768259.619
Vegetation,2343,3824,4406,3432,1368,1781,1630,4439,363106.450,3768269.229
Vegetation,2286,3809,4318,3214,1301,1664,1626,4563,363123.497,3768262.894
Vegetation,2449,4899,5641,3433,1324,1965,1514,6458,363123.049,3768243.237
Vegetation,1928,2834,3110,2745,1198,1416,1494,2550,363143.267,3768275.515
Vegetation,2380,4138,4592,3484,1576,1946,1849,5092,363108.834,3768284.589
Vegetation,1912,2991,3349,2724,1266,1542,1398,3420,363144.416,3768266.251
Vegetation,2374,4393,4943,3471,1369,1838,1549,5927,363111.029,3768299.892
Vegetation,2271,4591,5177,3145,1402,1979,1515,6465,363150.613,3768311.544
Vegetation,2572,4683,5259,3665,1411,1955,1602,5563,363109.881,3768245.204
Vegetation,2274,4626,5421,3204,1230,1712,1382,6384,363131.808,3768247.682
Vegetation,2463,5201,5917,3416,1410,2012,1522,6835,363147.395,3768320.282
Vegetation,2365,4591,5393,3656,1363,1814,1535,6028,363104.458,3768309.006
Vegetation,1943,3520,4169,2791,1317,1730,1426,5097,363148.799,3768252.911
Vegetation,2545,4822,5434,3594,1429,2096,1596,6528,363113.272,3768249.416
Vegetation,2144,3533,3982,3002,1331,1728,1630,4448,363131.658,3768264.986
Vegetation,2418,4314,5085,3756,1378,1826,1667,5895,363090.766,3768303.017
Vegetation,2372,5067,5892,3440,1409,1952,1487,6888,363137.238,3768311.618
Vegetation,2273,3614,4073,3199,1478,1831,1944,3818,363125.128,3768276.627
Vegetation,2145,3323,3708,3004,1393,1780,1836,3576,363136.376,3768278.244
Vegetation,1928,2834,3110,2745,1198,1416,1494,2550,363147.648,3768277.609
Vegetation,2274,4626,5421,3204,1230,1712,1382,6384,363137.293,3768244.480
Vegetation,2380,4138,4592,3484,1576,1946,1849,5092,363105.845,3768285.583
Vegetation,2545,4822,5434,3594,1429,2096,1596,6528,363111.660,3768240.010
Vegetation,2342,4774,5612,3470,1352,1858,1478,6340,363121.379,3768308.728
Vegetation,2313,3764,4311,3403,1430,1764,1826,3975,363100.499,3768273.504
Vegetation,2285,4384,4968,3183,1335,1820,1461,5979,363146.617,3768305.596
Vegetation,2349,5063,5968,3538,1386,1848,1476,6612,363129.459,3768314.215
Vegetation,2157,4512,5542,3134,1320,1839,1415,6124,361581.976,3768695.463
Vegetation,2091,4415,5354,3072,1293,1736,1359,6096,361567.099,3768692.033
Vegetation,1915,4009,4847,2772,1238,1532,1280,4518,361573.969,3768634.334
Vegetation,1910,3989,4968,2884,1286,1647,1284,5683,361558.143,3768648.766
Vegetation,2068,4402,5480,3077,1290,1727,1341,6157,361554.219,3768684.443
Vegetation,1881,3678,4559,2710,1108,1368,1170,4727,361555.481,3768628.306
Vegetation,2201,4682,5802,3189,1311,1797,1422,6171,361583.548,3768701.634
Vegetation,2115,4144,4958,3049,1290,1659,1345,5757,361532.067,3768679.974
Vegetation,1958,4126,5117,2957,1240,1642,1312,5696,361542.090,3768654.471
Vegetation,1877,3676,4610,2782,1186,1483,1224,4283,361541.539,3768636.399
Vegetation,2061,4340,5380,3062,1247,1646,1265,5926,361544.486,3768673.148
Vegetation,1851,3728,4645,2752,1189,1440,1206,4637,361558.522,3768631.603
Vegetation,2194,4265,5239,3075,1376,1876,1544,6328,361583.923,3768659.135
Vegetation,1877,3676,4610,2782,1186,1483,1224,4283,361548.519,3768633.342
Vegetation,2035,4564,5404,3004,1228,1646,1301,6091,361578.372,3768660.929
Vegetation,1975,4403,5437,3003,1280,1636,1324,6184,361557.626,3768664.353
Vegetation,1975,4403,5437,3003,1280,1636,1324,6184,361558.382,3768666.022
Vegetation,1958,4126,5117,2957,1240,1642,1312,5696,361542.295,3768659.426
Vegetation,2035,4564,5404,3004,1228,1646,1301,6091,361571.512,3768666.594
Vegetation,2150,4249,5271,3095,1228,1612,1291,5913,361547.143,3768685.562
Vegetation,1954,3825,4715,2850,1222,1522,1227,4824,361537.838,3768638.077
Vegetation,1996,4299,5329,3016,1220,1662,1293,5832,361545.736,3768662.490
Vegetation,1979,4196,5222,2928,1276,1644,1301,5840,361569.174,3768646.602
Vegetation,2002,4431,5367,3019,1253,1688,1317,5779,361569.854,3768688.621
Vegetation,2144,4598,5475,3084,1283,1724,1403,6527,361584.540,3768664.106
Vegetation,2023,4467,5359,3027,1205,1574,1286,4958,361575.693,3768686.412
Vegetation,2250,3970,4739,3074,1384,1803,1612,5524,361535.794,3768686.297
Vegetation,2115,4144,4958,3049,1290,1659,1345,5757,361539.885,3768674.135
Vegetation,2053,4201,5229,2959,1341,1736,1421,5840,361573.240,3768648.342
Vegetation,2035,4564,5404,3004,1228,1646,1301,6091,361574.115,3768669.095
Vegetation,2115,4144,4958,3049,1290,1659,1345,5757,361538.273,3768675.555
Vegetation,2068,4402,5480,3077,1290,1727,1341,6157,361553.619,3768687.159
Vegetation,2093,4386,5414,3036,1312,1732,1414,6427,361574.662,3768652.315
Vegetation,2133,4005,4989,2976,1390,1856,1542,5728,361583.510,3768640.301
Vegetation,1958,4126,5117,2957,1240,1642,1312,5696,361549.185,3768650.188
Vegetation,1979,4196,5222,2928,1276,1644,1301,5840,361569.530,3768641.182
Vegetation,1979,4196,5222,2928,1276,1644,1301,5840,361568.073,3768643.695
Vegetation,2131,4511,5457,3102,1243,1678,1307,5804,361585.578,3768683.765
Vegetation,1952,4214,5232,2968,1262,1652,1282,6172,361552.272,3768652.093
Vegetation,2023,4467,5359,3027,1205,1574,1286,4958,361573.885,3768689.770
Vegetation,1851,3728,4645,2752,1189,1440,1206,4637,361556.763,3768635.842
Vegetation,2035,4564,5404,3004,1228,1646,1301,6091,361576.930,3768667.015
Vegetation,2131,4511,5457,3102,1243,1678,1307,5804,361588.813,3768689.826
Vegetation,2011,4591,5386,3001,1142,1436,1216,4583,361574.682,3768676.353
Vegetation,2014,4465,5520,3040,1284,1691,1324,6206,361552.521,3768677.858
Vegetation,2201,4682,5802,3189,1311,1797,1422,6171,361583.147,3768704.273
Vegetation,1952,4214,5232,2968,1262,1652,1282,6172,361550.848,3768654.858
Vegetation,2013,4369,5412,3000,1279,1686,1353,6271,361563.606,3768653.943
Vegetation,2011,4591,5386,3001,1142,1436,1216,4583,361578.305,3768675.406
Vegetation,2093,4386,5414,3036,1312,1732,1414,6427,361576.772,3768655.812
Vegetation,1777,3522,4228,2595,1147,1410,1224,4284,363185.472,3768139.437
Vegetation,2189,4876,5798,3095,1372,1904,1434,7039,363218.713,3768131.759
Vegetation,2008,4211,4644,2961,1230,1538,1356,4119,363223.217,3768183.995
Vegetation,2333,5303,6200,3357,1330,1899,1374,7200,363200.654,3768168.115
Vegetation,2165,5038,5945,3159,1372,1913,1399,7148,363201.778,3768144.331
Vegetation,1777,3522,4228,2595,1147,1410,1224,4284,363182.201,3768135.443
Vegetation,2008,4211,4644,2961,1230,1538,1356,4119,363224.934,3768180.812
Vegetation,2371,5261,6214,3275,1361,2048,1484,7223,363220.030,3768138.580
Vegetation,2383,5046,5775,3287,1381,2004,1544,6557,363188.352,3768165.702
Vegetation,2165,5038,5945,3159,1372,1913,1399,7148,363200.060,3768146.728
Vegetation,2298,5427,6328,3308,1387,1958,1474,7155,363211.164,3768149.944
Vegetation,2010,4276,5037,2848,1286,1778,1354,5665,363219.381,3768127.579
Vegetation,2383,5046,5775,3287,1381,2004,1544,6557,363187.264,3768162.266
Vegetation,2306,5269,6171,3331,1396,1928,1456,6804,363213.767,3768168.985
Vegetation,1817,3775,4474,2674,1212,1573,1225,4568,363178.407,3768147.542
Vegetation,2475,5109,5852,3387,1406,1974,1542,6568,363198.486,3768172.360
Vegetation,1902,3887,4660,2736,1186,1478,1195,4444,363196.785,3768133.497
Vegetation,2010,4276,5037,2848,1286,1778,1354,5665,363215.553,3768127.489
Vegetation,2383,5046,5775,3287,1381,2004,1544,6557,363180.313,3768169.683
Vegetation,2383,5046,5775,3287,1381,2004,1544,6557,363180.155,3768166.013
Vegetation,2024,4385,5245,2962,1246,1612,1327,5543,363194.997,3768147.038
Vegetation,2110,4472,5271,3031,1227,1655,1291,4972,363184.675,3768159.627
Vegetation,2309,5043,5844,3261,1341,1766,1467,6491,363223.693,3768167.723
Vegetation,2391,5147,5932,3338,1380,1971,1491,6961,363190.258,3768165.804
Vegetation,2165,5038,5945,3159,1372,1913,1399,7148,363200.886,3768140.240
Vegetation,2010,4276,5037,2848,1286,1778,1354,5665,363215.951,3768127.756
Vegetation,2110,4472,5271,3031,1227,1655,1291,4972,363184.428,3768155.292
Vegetation,2309,5043,5844,3261,1341,1766,1467,6491,363222.711,3768161.274
Vegetation,1902,3887,4660,2736,1186,1478,1195,4444,363198.660,3768135.713
Vegetation,1817,3775,4474,2674,1212,1573,1225,4568,363178.360,3768148.919
Vegetation,1777,3522,4228,2595,1147,1410,1224,4284,363181.730,3768130.520
Vegetation,2265,5333,6252,3306,1348,1888,1381,7154,363207.721,3768152.327
Vegetation,2178,4620,5302,3113,1244,1682,1411,5444,363222.165,3768175.188
Vegetation,2189,4876,5798,3095,1372,1904,1434,7039,363214.513,3768134.855
Vegetation,2249,4886,5706,3238,1308,1868,1459,6132,363215.364,3768178.900
Vegetation,1901,3932,4646,2725,1159,1381,1191,3950,363205.553,3768123.660
Vegetation,2475,5109,5852,3387,1406,1974,1542,6568,363197.543,3768175.360
Vegetation,1908,3964,4755,2801,1163,1448,1226,4404,363180.695,3768147.814
Vegetation,2010,4276,5037,2848,1286,1778,1354,5665,363218.411,3768129.442
Vegetation,2024,4385,5245,2962,1246,1612,1327,5543,363194.878,3768147.976
Vegetation,1777,3522,4228,2595,1147,1410,1224,4284,363180.794,3768138.538
Vegetation,1777,3522,4228,2595,1147,1410,1224,4284,363186.611,3768134.530
Vegetation,2391,5147,5932,3338,1380,1971,1491,6961,363195.295,3768160.642
Vegetation,2034,4335,5056,2910,1318,1745,1404,6289,363175.697,3768156.900
Vegetation,1908,3964,4755,2801,1163,1448,1226,4404,363183.180,3768144.961
Vegetation,1790,3507,4164,2602,1181,1517,1252,4676,363183.983,3768122.442
Vegetation,2187,4805,5669,3163,1299,1828,1378,6728,363192.460,3768157.319
Vegetation,2010,4276,5037,2848,1286,1778,1354,5665,363210.043,3768126.540
Vegetation,1777,3522,4228,2595,1147,1410,1224,4284,363183.106,3768130.823
Vegetation,2383,5046,5775,3287,1381,2004,1544,6557,363184.280,3768165.177
Vegetation,1951,3684,4512,2859,1180,1452,1222,5641,361125.123,3768179.388
Vegetation,1948,3451,4064,2732,1656,1990,1828,4344,361152.979,3768205.790
Vegetation,2193,4369,5189,3150,1342,1659,1509,5552,361161.199,3768267.883
Vegetation,1990,3561,4282,2828,1185,1474,1351,4151,361157.877,3768222.786
Vegetation,2093,3562,4314,2930,1487,1857,1774,4675,361151.312,3768194.130
Vegetation,2164,4055,4775,3062,1348,1825,1548,5539,361151.129,3768244.874
Vegetation,2131,4010,4778,2989,1731,2114,1961,4956,361146.421,3768249.903
Vegetation,1920,3747,4642,2781,1132,1362,1184,4847,361122.097,3768187.288
Vegetation,2149,4181,4991,3028,1790,2140,1940,4943,361148.632,3768256.740
Vegetation,2020,3761,4622,2871,1328,1654,1401,5363,361130.988,3768186.456
Vegetation,1942,3745,4612,2773,1167,1564,1252,5832,361134.360,3768191.826
Vegetation,1927,3839,4595,2781,1225,1488,1382,4554,361123.033,3768200.299
Vegetation,2134,4235,5133,3072,1509,1880,1703,5275,361156.489,3768260.151
Vegetation,2184,4212,4978,3103,1521,1912,1702,5219,361157.926,3768252.057
Vegetation,1942,3745,4612,2773,1167,1564,1252,5832,361130.553,3768198.024
Vegetation,1927,3839,4595,2781,1225,1488,1382,4554,361128.859,3768209.996
Vegetation,1920,3747,4642,2781,1132,1362,1184,4847,361129.914,3768186.697
Vegetation,2020,3761,4622,2871,1328,1654,1401,5363,361132.706,3768183.270
Vegetation,2147,4151,5031,2986,1544,1858,1682,5809,361137.026,3768241.873
Vegetation,1931,3666,4372,2738,1191,1514,1320,4852,361130.583,3768218.028
Vegetation,2093,3562,4314,2930,1487,1857,1774,4675,361153.026,3768195.697
Vegetation,1914,3451,4054,2698,1451,1776,1630,4284,361157.320,3768214.619
Vegetation,1927,3839,4595,2781,1225,1488,1382,4554,361123.191,3768201.214
Vegetation,2036,4177,5114,2960,1256,1600,1397,5732,361116.795,3768223.652
Vegetation,1927,3839,4595,2781,1225,1488,1382,4554,361124.357,3768202.792
Vegetation,1899,3531,4219,2689,1271,1476,1366,4416,361147.344,3768203.147
Vegetation,2184,4212,4978,3103,1521,1912,1702,5219,361154.442,3768258.105
Vegetation,2019,4100,4997,2942,1302,1682,1431,5576,361119.509,3768218.568
Vegetation,1977,3990,4851,2888,1310,1727,1497,5035,361116.235,3768206.477
Vegetation,1976,3875,4655,2831,1454,1727,1618,5008,361127.588,3768212.380
Vegetation,1931,3666,4372,2738,1191,1514,1320,4852,361137.965,3768218.958
Vegetation,1953,3517,4290,2771,1324,1518,1425,4067,361149.139,3768220.034
Vegetation,1977,3990,4851,2888,1310,1727,1497,5035,361115.129,3768208.482
Vegetation,1914,3451,4054,2698,1451,1776,1630,4284,361150.965,3768213.147
Vegetation,1927,3839,4595,2781,1225,1488,1382,4554,361121.386,3768204.372
Vegetation,1912,3798,4670,2755,1164,1388,1267,4532,361121.724,3768198.881
Vegetation,1942,3745,4612,2773,1167,1564,1252,5832,361134.656,3768195.417
Vegetation,1883,3475,4148,2662,1251,1534,1372,3656,361148.762,3768214.037
Vegetation,1931,3666,4372,2738,1191,1514,1320,4852,361131.746,3768219.119
Vegetation,1883,3475,4148,2662,1251,1534,1372,3656,361148.094,3768210.278
Vegetation,2149,4181,4991,3028,1790,2140,1940,4943,361149.431,3768251.252
Vegetation,2036,3695,4500,2880,1575,1853,1700,4432,361143.460,3768231.830
Vegetation,2149,4181,4991,3028,1790,2140,1940,4943,361146.154,3768253.128
Vegetation,1883,3475,4148,2662,1251,1534,1372,3656,361146.418,3768210.574
Vegetation,2149,4181,4991,3028,1790,2140,1940,4943,361149.091,3768256.071
Vegetation,2180,3766,4500,3012,1574,1935,1901,5460,361147.793,3768186.932
Vegetation,2164,4055,4775,3062,1348,1825,1548,5539,361152.352,3768247.286
Vegetation,2002,3685,4502,2852,1331,1598,1448,5395,361144.182,3768197.257
Vegetation,2246,4284,5021,3205,1365,1782,1580,5708,361160.157,3768241.127
Vegetation,2131,4010,4778,2989,1731,2114,1961,4956,361149.307,3768248.297
Burned,1597,1637,1696,2635,1266,1374,1492,1730,344294.117,3770002.854
Burned,1237,1257,1294,2001,1140,1139,1187,1217,344291.252,3770118.725
Burned,1559,1593,1651,2488,1283,1389,1476,1682,344286.065,3770000.939
Burned,1665,1633,1704,2812,1386,1440,1604,1902,344306.695,3770133.029
Burned,1597,1637,1696,2635,1266,1374,1492,1730,344298.275,3770002.004
Burned,1746,1771,1838,2920,1446,1537,1668,1931,344309.542,3770063.781
Burned,1810,1867,1920,2965,1450,1588,1760,2101,344297.991,3770067.113
Burned,1724,1769,1842,2891,1347,1488,1675,1969,344305.592,3770034.581
Burned,1420,1449,1490,2273,1212,1224,1259,1427,344293.839,3770097.330
Burned,1487,1482,1542,2470,1325,1357,1480,1707,344309.545,3770128.596
Burned,1817,1840,1888,2839,1631,1736,1825,2154,344269.704,3770079.890
Burned,1541,1570,1634,2485,1268,1364,1476,1682,344281.797,3770010.735
Burned,1456,1473,1526,2384,1215,1315,1354,1481,344319.772,3770098.786
Burned,1361,1377,1429,2275,1200,1196,1287,1451,344310.506,3770113.857
Burned,1595,1624,1691,2504,1532,1542,1651,1882,344266.516,3770083.705
Burned,1796,1853,1900,2875,1544,1632,1864,2187,344285.320,3770072.629
Burned,1237,1257,1294,2001,1140,1139,1187,1217,344295.205,3770116.817
Burned,1739,1768,1811,2974,1396,1490,1644,1942,344329.898,3770035.284
Burned,1705,1746,1818,2856,1360,1454,1593,1906,344303.757,3770022.688
Burned,1665,1633,1704,2812,1386,1440,1604,1902,344308.423,3770133.177
Burned,1561,1573,1630,2573,1345,1429,1507,1726,344318.056,3770085.755
Burned,1642,1665,1703,2575,1418,1464,1619,1826,344260.032,3770034.667
Burned,1684,1722,1787,2828,1319,1423,1578,1807,344306.293,3770012.737
Burned,1699,1735,1792,2974,1368,1460,1610,1873,344328.417,3770056.263
Burned,1705,1699,1734,2865,1358,1430,1566,1792,344322.079,3770003.474
Burned,1810,1867,1920,2965,1450,1588,1760,2101,344292.701,3770060.562
Burned,1559,1593,1651,2488,1283,1389,1476,1682,344281.513,3770000.400
Burned,1514,1535,1583,2259,1211,1254,1372,1503,344266.797,3770004.080
Burned,1556,1563,1608,2402,1261,1347,1413,1642,344259.803,3770024.610
Burned,1779,1805,1838,2818,1527,1618,1782,2118,344265.869,3770047.873
Burned,1595,1624,1691,2504,1532,1542,1651,1882,344262.717,3770082.954
Burned,1668,1656,1723,2429,1287,1354,1486,1716,344264.821,3769999.985
Burned,1573,1602,1670,2537,1340,1424,1548,1807,344289.611,3770024.111
Burned,1835,1768,1848,3162,1554,1660,1828,2127,344307.811,3770146.636
Burned,1732,1730,1765,2903,1444,1522,1716,1947,344329.726,3770018.350
Burned,1750,1787,1822,2797,1446,1542,1690,2026,344273.872,3770041.614
Burned,1787,1792,1825,2776,1728,1775,1846,2127,344258.947,3770076.487
Burned,1423,1435,1485,2290,1238,1273,1364,1445,344307.283,3770097.530
Burned,1223,1240,1275,1903,1076,1097,1110,1142,344283.239,3770108.825
Burned,1705,1746,1818,2856,1360,1454,1593,1906,344306.755,3770027.327
Burned,1810,1832,1872,2866,1530,1626,1747,2038,344257.269,3770042.814
Burned,1664,1703,1760,2796,1295,1384,1572,1821,344305.414,3770001.084
Burned,1595,1624,1691,2504,1532,1542,1651,1882,344267.632,3770082.900
Burned,1279,1301,1342,2077,1133,1122,1173,1170,344303.453,3770101.573
Burned,1820,1861,1913,2872,1572,1665,1874,2160,344275.665,3770075.782
Burned,1728,1755,1808,2913,1402,1556,1714,2007,344317.812,3770015.042
Burned,1642,1665,1703,2575,1418,1464,1619,1826,344269.882,3770031.155
Burned,1666,1707,1780,2746,1333,1451,1603,1904,344297.338,3770039.596
Burned,1420,1449,1490,2273,1212,1224,1259,1427,344293.566,3770092.117
Burned,1642,1665,1703,2575,1418,1464,1619,1826,344268.415,3770030.309
Burned,1468,1530,1562,2314,1167,1189,1260,1458,345232.848,3769647.397
