class,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,X,Y
Vegetation,1743,1970,1771,1268,1161,1175,1070,1888,353348.065,3770067.903
Vegetation,2201,2747,2441,1645,1259,1304,1322,2968,353472.583,3770086.924
Vegetation,1910,2135,1906,1352,1210,1194,1181,2437,353460.889,3770127.558
Vegetation,1849,2022,1631,1276,1179,1163,1090,1899,353377.141,3770077.993
Vegetation,1658,1841,1620,1237,1096,1115,1083,1945,353334.720,3770125.513
Vegetation,2430,3114,2714,1701,1322,1346,1425,3188,353432.913,3770073.196
Vegetation,1927,2081,1941,1276,1175,1158,1108,2304,353416.875,3770107.111
Vegetation,1809,1919,1709,1218,1111,1134,1116,2073,353365.851,3770117.179
Vegetation,2200,2639,2338,1518,1244,1166,1238,2642,353436.280,3770083.285
Vegetation,2262,2610,2254,1578,1259,1235,1221,2390,353392.868,3770068.673
Vegetation,2474,3110,2783,1817,1263,1400,1388,3577,353475.758,3770068.058
Vegetation,1645,1912,1632,1234,1142,1127,1055,1937,353334.578,3770112.421
Vegetation,1712,1811,1636,1235,1089,1255,1077,1893,353340.336,3770138.104
Vegetation,1727,2006,1797,1253,1008,1239,1111,2194,353414.646,3770149.114
Vegetation,2444,3320,2907,1677,1116,1299,1228,3329,351467.421,3769968.968
Vegetation,2570,3207,2780,1686,1202,1442,1339,3644,351493.564,3769975.281
Vegetation,2207,2759,2380,1496,1118,1307,1123,2933,351461.515,3770006.973
Vegetation,2034,2265,2104,1480,1078,1107,1194,2076,351575.312,3770072.297
Vegetation,2105,2525,2269,1458,1158,1273,1208,2548,351564.221,3770049.102
Vegetation,2126,2806,2484,1489,1197,1328,1250,3334,351483.645,3770010.284
Vegetation,2084,2636,2334,1432,1163,1254,1200,2542,351585.144,3770037.961
Vegetation,2207,2759,2380,1496,1118,1307,1123,2933,351469.342,3770003.037
Vegetation,2138,2749,2390,1491,1162,1278,1197,2777,351502.253,3770023.854
Vegetation,2385,3163,2749,1582,1166,1302,1210,3315,351472.119,3769975.859
Vegetation,2893,3716,3234,1926,1285,1567,1441,4408,351558.261,3770011.684
Vegetation,2628,3287,2815,1762,1239,1480,1378,3635,351500.242,3769970.544
Vegetation,2865,3612,3182,1932,1317,1420,1437,3640,351538.506,3770018.959
Vegetation,2098,2373,2090,1433,1082,1159,1090,1851,351551.541,3769974.194
Vegetation,2105,2669,2319,1438,1118,1312,1170,3143,351477.657,3770029.012
Vegetation,2226,2942,2643,1531,1113,1298,1181,2804,351483.745,3770007.481
Vegetation,2570,3207,2780,1686,1202,1442,1339,3644,351497.768,3769978.176
Vegetation,1810,2126,1845,1284,1100,1123,1104,1990,351506.212,3770042.366
Vegetation,1919,2348,2052,1371,1108,1223,1158,2826,351495.963,3770031.028
Vegetation,1791,2108,1799,1288,1058,1120,1094,1722,351526.641,3770052.948
Vegetation,1990,2196,1965,1456,1126,1177,1284,2237,351502.849,3770079.639
Vegetation,1913,2030,1865,1388,1102,1152,1080,1935,351536.681,3770075.612
Vegetation,2478,3190,2681,1603,1283,1454,1354,4066,351573.770,3770014.931
Vegetation,2179,2592,2260,1538,1191,1252,1312,2477,351460.820,3770044.478
Vegetation,2760,3504,2959,1843,1284,1422,1399,4121,351525.635,3769985.588
Vegetation,2364,2982,2620,1593,1200,1367,1232,3190,351457.730,3769989.811
Vegetation,1826,1969,1764,1323,1055,1093,1071,1827,351538.584,3770068.467
Vegetation,2385,3163,2749,1582,1166,1302,1210,3315,351471.879,3769974.553
Vegetation,1899,2044,1814,1379,1068,1085,1084,1627,351518.165,3770074.307
Vegetation,2792,3563,3021,1877,1310,1445,1358,3761,351542.665,3769997.533
Vegetation,2034,2265,2104,1480,1078,1107,1194,2076,351573.125,3770072.052
Vegetation,1990,2196,1965,1456,1126,1177,1284,2237,351505.657,3770079.692
Vegetation,1835,2011,1771,1327,1062,1106,1078,1982,351508.943,3770063.309
Vegetation,2693,3375,2955,1826,1168,1414,1346,3660,351529.884,3770014.272
Vegetation,2098,2373,2090,1433,1082,1159,1090,1851,351559.782,3769979.987
Vegetation,2197,2723,2355,1493,1207,1270,1227,3066,351464.042,3770016.533
Vegetation,2411,3046,2512,1629,1169,1108,1104,2243,351580.453,3769998.423
Vegetation,1990,2196,1965,1456,1126,1177,1284,2237,351506.852,3770073.638
Vegetation,2693,3375,2955,1826,1168,1414,1346,3660,351520.435,3770012.362
Vegetation,2138,2749,2390,1491,1162,1278,1197,2777,351503.198,3770024.768
Vegetation,1865,2282,1960,1314,1100,1161,1103,2090,351516.096,3770041.382
Vegetation,2244,2632,2263,1498,1113,1253,1182,2324,351458.236,3770002.447
Vegetation,2138,2749,2390,1491,1162,1278,1197,2777,351502.189,3770022.447
Vegetation,1894,2165,1945,1361,1171,1212,1161,2490,351584.642,3770053.881
Vegetation,2444,3320,2907,1677,1116,1299,1228,3329,351465.325,3769967.773
Vegetation,2372,2776,2367,1538,1148,1197,1142,2711,351571.430,3769991.613
Vegetation,2411,3046,2512,1629,1169,1108,1104,2243,351580.575,3769997.455
Vegetation,2105,2525,2269,1458,1158,1273,1208,2548,351568.846,3770043.403
Vegetation,2276,2746,2389,1510,1133,1154,1132,2174,351450.208,3769996.989
Vegetation,2249,2700,2420,1551,1206,1284,1243,3032,351447.901,3770048.210
Vegetation,1897,2270,2037,1427,1087,1114,1113,1851,349807.667,3769808.485
Vegetation,1594,1946,1617,1155,1152,1101,1066,1888,349921.589,3769714.284
Vegetation,2929,3176,2878,2035,1472,1672,1684,3801,349934.635,3769766.986
Vegetation,1638,1855,1688,1127,1112,1163,1103,2031,349848.621,3769739.912
Vegetation,3014,3549,3225,2201,1474,1640,1705,3884,349881.687,3769799.287
Vegetation,2039,2108,1949,1484,1077,1133,1118,1740,349879.832,3769764.728
Vegetation,1636,1526,1417,1214,1149,1038,1017,1393,349934.478,3769731.996
Vegetation,1617,1799,1654,1183,1190,1152,1096,2001,349807.398,3769755.236
Vegetation,1466,1521,1468,1142,1101,1064,1071,1797,349769.113,3769779.689
Vegetation,2811,3343,3016,2071,1257,1414,1424,3447,349898.972,3769807.607
Vegetation,1618,1821,1681,1146,984,1137,1040,1898,349868.132,3769720.476
Vegetation,1673,1700,1519,1217,1104,1080,1029,1445,349859.467,3769769.442
Vegetation,1929,2139,1903,1390,1215,1263,1239,2412,349865.222,3769853.076
Vegetation,1685,1951,1735,1162,1160,1221,1117,2103,349832.809,3769735.799
Vegetation,2444,2495,2376,1808,1327,1432,1456,2842,349901.964,3769753.532
Vegetation,1617,1799,1654,1183,1190,1152,1096,2001,349805.610,3769754.537
Vegetation,1450,1538,1400,1139,1108,1089,1047,1581,349797.978,3769775.102
Vegetation,1846,2211,1962,1329,1235,1186,1113,2075,349812.321,3769719.397
Vegetation,3105,3536,3395,2297,1634,1832,2028,4413,349872.896,3769790.986
Vegetation,2814,3238,2906,2005,1322,1483,1471,3255,349933.878,3769781.999
Vegetation,2542,2555,2467,1850,1417,1514,1556,2788,349918.148,3769750.761
Vegetation,1751,2030,1793,1202,1209,1230,1130,2153,349835.777,3769720.174
Vegetation,1623,1842,1734,1245,1167,1174,1099,2113,349779.569,3769746.088
Vegetation,2113,2489,2171,1537,1208,1239,1279,2582,349888.712,3769853.020
Vegetation,1523,1639,1475,1063,1116,1108,1056,1711,349826.150,3769765.702
Vegetation,3059,3533,3191,2169,1428,1632,1650,3840,349923.901,3769770.994
Vegetation,1636,1526,1417,1214,1149,1038,1017,1393,349932.643,3769739.823
Vegetation,2173,2900,2535,1609,1246,1367,1308,3455,349819.684,3769814.899
Vegetation,1579,1784,1666,1119,1063,1159,1088,1889,349835.299,3769745.105
Vegetation,2610,3459,3073,1912,1325,1534,1496,4021,349837.045,3769816.877
Vegetation,1911,2030,1825,1372,1061,1107,1095,1939,349789.648,3769801.422
Vegetation,2928,3338,3122,2120,1543,1810,1916,4321,349917.091,3769763.761
Vegetation,2761,3347,3026,2028,1499,1672,1638,3839,349892.574,3769770.191
Vegetation,2113,2489,2171,1537,1208,1239,1279,2582,349880.879,3769851.851
Vegetation,2499,2486,2413,1777,1372,1513,1530,2721,349925.888,3769754.946
Vegetation,1523,1639,1475,1063,1116,1108,1056,1711,349821.776,3769762.537
Vegetation,2700,3229,2940,2019,1270,1374,1404,3165,349892.230,3769819.169
Vegetation,1546,1719,1642,1230,1056,1141,1093,1965,349772.619,3769757.285
Vegetation,1533,1636,1455,1079,1134,1093,1056,1661,349830.733,3769762.824
Vegetation,1450,1538,1400,1139,1108,1089,1047,1581,349793.302,3769774.877
Vegetation,1836,1815,1673,1327,1106,1049,1002,1365,349869.261,3769761.658
Vegetation,2065,2117,1969,1465,1093,1159,1099,2256,349771.928,3769806.090
Vegetation,1490,1665,1473,1163,1106,1145,1054,1761,349793.265,3769765.927
Vegetation,3056,3445,3072,2132,1424,1620,1656,3789,349936.671,3769770.870
Vegetation,1477,1507,1510,1140,1068,1036,1045,1510,349866.126,3769741.353
Vegetation,2765,3021,2931,2083,1489,1610,1672,3840,349865.531,3769784.427
Vegetation,1774,2020,1842,1239,1166,1285,1130,2118,349836.038,3769715.991
Vegetation,1713,1980,1758,1193,1147,1217,1110,2061,349826.140,3769735.376
Vegetation,2313,2707,2523,1704,1151,1260,1238,2445,349831.550,3769829.484
Vegetation,1564,1684,1390,1104,1007,1080,1030,1599,349918.888,3769729.540
Vegetation,2556,3148,2841,1811,1135,1337,1251,3196,350364.522,3770087.542
Vegetation,2490,3087,2733,1803,1233,1486,1544,3635,350347.369,3770089.430
Vegetation,2879,3538,3170,1974,1265,1428,1458,3508,350361.808,3770119.550
Vegetation,2264,3211,2671,1602,1157,1351,1226,4272,350350.420,3770047.478
Vegetation,2709,3144,2887,1889,1324,1462,1564,3300,350375.198,3770129.211
Vegetation,2648,3384,3020,1932,1312,1633,1520,5372,350349.745,3770093.072
Vegetation,2188,2929,2467,1539,1195,1286,1263,3339,350351.282,3770034.669
Vegetation,2285,3269,2806,1632,1207,1435,1200,4405,350333.882,3770052.431
Vegetation,2264,3211,2671,1602,1157,1351,1226,4272,350358.920,3770045.433
Vegetation,2709,3144,2887,1889,1324,1462,1564,3300,350370.844,3770129.778
Vegetation,2493,2955,2670,1780,1216,1351,1323,2994,350392.068,3770121.808
Vegetation,2121,2720,2270,1442,1051,1148,1110,1910,350339.483,3770079.361
Vegetation,2595,3307,2915,1833,1175,1350,1329,3646,350403.265,3770085.049
Vegetation,2289,3043,2552,1613,1209,1347,1292,3513,350329.669,3770104.217
Vegetation,2306,3348,2779,1642,1247,1424,1320,5286,350347.943,3770044.943
Vegetation,2108,2802,2396,1437,1126,1256,1143,2980,350339.791,3770062.534
Vegetation,2324,3023,2428,1645,1181,1301,1283,2638,350336.526,3770088.718
Vegetation,2324,3023,2428,1645,1181,1301,1283,2638,350335.751,3770080.415
Vegetation,2730,3255,2905,1914,1254,1476,1438,3591,350384.693,3770111.846
Vegetation,2500,3384,2857,1751,1246,1365,1347,3853,350332.723,3770107.489
Vegetation,2297,3038,2637,1630,1160,1368,1288,3266,350368.210,3770056.663
Vegetation,2488,3027,2612,1772,1182,1323,1284,2891,350406.251,3770066.458
Vegetation,2188,2929,2467,1539,1195,1286,1263,3339,350359.783,3770036.814
Vegetation,2297,3038,2637,1630,1160,1368,1288,3266,350369.581,3770050.725
Vegetation,2762,3318,2962,1926,1278,1451,1457,3585,350389.246,3770103.026
Vegetation,2717,3365,3056,1904,1306,1512,1458,4291,350361.978,3770094.899
Vegetation,2816,3437,3047,1975,1312,1502,1499,3851,350357.869,3770125.847
Vegetation,2423,3074,2743,1732,1231,1422,1321,3498,350329.512,3770036.578
Vegetation,2567,3129,2870,1858,1302,1463,1443,3641,350359.183,3770084.323
Vegetation,2545,3088,2761,1812,1182,1239,1238,2892,350391.579,3770076.227
Vegetation,2737,3425,3164,1984,1300,1558,1487,4571,350355.961,3770093.890
Vegetation,2470,3031,2587,1752,1242,1374,1340,3348,350401.052,3770054.546
Vegetation,2710,3619,3230,1929,1232,1462,1350,4444,350349.062,3770106.221
Vegetation,2683,3236,2938,1872,1242,1402,1372,3465,350381.485,3770090.982
Vegetation,2272,3247,2701,1602,1191,1232,1174,3642,350348.751,3770055.520
Vegetation,2452,3016,2675,1727,1214,1446,1325,3536,350391.749,3770056.432
Vegetation,2359,3111,2710,1679,1236,1433,1342,3522,350330.474,3770030.542
Vegetation,2244,2960,2588,1592,1153,1276,1239,3317,350363.271,3770046.465
Vegetation,2488,3027,2612,1772,1182,1323,1284,2891,350402.685,3770061.635
Vegetation,2406,3268,2920,1754,1221,1366,1352,4086,350324.539,3770040.789
Vegetation,2610,3197,2887,1839,1205,1369,1316,3575,350396.398,3770080.611
Vegetation,2746,3639,3212,1927,1184,1357,1297,3228,350346.986,3770110.803
Vegetation,2493,2955,2670,1780,1216,1351,1323,2994,350391.655,3770120.606
Vegetation,2372,2918,2551,1686,1105,1228,1210,2632,350362.134,3770075.196
Vegetation,2276,3170,2644,1601,1190,1295,1210,3481,350355.692,3770052.998
Vegetation,2879,3538,3170,1974,1265,1428,1458,3508,350360.444,3770118.667
Vegetation,2595,3307,2915,1833,1175,1350,1329,3646,350400.742,3770085.641
Vegetation,2297,3038,2637,1630,1160,1368,1288,3266,350368.899,3770059.699
Vegetation,2699,3302,2981,1867,1256,1364,1423,3560,350375.649,3770096.823
Vegetation,2237,2970,2345,1595,1184,1373,1254,3709,350320.184,3770092.911
Vegetation,2287,3121,2691,1646,1182,1332,1325,3621,348535.821,3770673.138
Vegetation,2860,3257,3087,2361,1538,1716,2194,3482,348528.187,3770630.906
Vegetation,2107,2762,2466,1584,1114,1155,1162,2322,348471.379,3770614.874
Vegetation,2185,2622,2448,1783,1282,1517,1482,2432,348484.807,3770666.433
Vegetation,2541,3269,2887,1906,1266,1658,1528,4332,348442.808,3770678.870
Vegetation,2279,3007,2763,1918,1330,1608,1547,3441,348493.351,3770698.357
Vegetation,2353,3104,2843,1835,1529,1860,1843,3404,348516.166,3770664.955
Vegetation,2255,2961,2724,1931,1237,1302,1464,2701,348529.033,3770704.471
Vegetation,2530,3148,2836,1960,1509,1698,1775,3552,348513.583,3770643.332
Vegetation,2508,3350,2877,1922,1588,1764,1871,4221,348458.546,3770673.995
Vegetation,3148,3452,3138,2319,1678,1800,1853,3963,348541.227,3770627.036
Vegetation,2130,3096,2661,1727,1255,1526,1424,3000,348504.854,3770689.703
Vegetation,2299,3014,2686,1775,1249,1460,1407,3891,348502.740,3770653.602
Vegetation,2300,2974,2759,1842,1501,1813,1824,3154,348501.763,3770664.159
Vegetation,2457,3168,2772,1970,1560,1977,1812,3073,348466.006,3770670.138
Vegetation,2070,2768,2446,1633,1083,1217,1122,2359,348513.859,3770703.730
Vegetation,2421,3238,2773,1882,1366,1557,1520,2720,348455.205,3770665.989
Vegetation,2204,2977,2505,1735,1278,1498,1408,3436,348454.447,3770644.083
Vegetation,2383,3105,2914,2046,1434,1668,1672,3908,348480.287,3770687.605
Vegetation,2949,3145,2788,2077,1442,1680,1747,3649,348552.648,3770642.533
Vegetation,2045,2505,2242,1594,1175,1231,1210,2354,348488.811,3770657.375
Vegetation,2466,3016,2702,1887,1355,1443,1602,2957,348508.650,3770625.531
Vegetation,2262,2811,2519,1686,1182,1363,1278,3088,348490.489,3770624.939
Vegetation,2241,2734,2479,1803,1478,1536,1662,2576,348477.686,3770668.018
Vegetation,2319,2940,2588,1836,1176,1369,1226,2177,348466.047,3770669.709
Vegetation,3083,3388,3066,2291,1950,2008,2198,4108,348541.854,3770639.354
Vegetation,3148,3452,3138,2319,1678,1800,1853,3963,348549.679,3770627.711
Vegetation,2188,2738,2473,1705,1107,1255,1140,2328,348513.949,3770714.733
Vegetation,2949,3145,2788,2077,1442,1680,1747,3649,348551.694,3770640.732
Vegetation,2070,2768,2446,1633,1083,1217,1122,2359,348515.673,3770706.081
Vegetation,2279,3007,2763,1918,1330,1608,1547,3441,348499.728,3770699.697
Vegetation,2034,2720,2364,1498,1116,1282,1220,2690,348477.219,3770627.755
Vegetation,2511,3291,2958,2129,1656,1808,1943,4396,348478.809,3770688.203
Vegetation,2232,3105,2767,1750,1611,1766,1825,2870,348510.097,3770676.752
Vegetation,2214,3134,2736,1657,1128,1305,1265,3466,348527.711,3770675.530
Vegetation,2096,2660,2319,1587,1312,1370,1363,2448,348492.452,3770643.784
Vegetation,2287,3121,2691,1646,1182,1332,1325,3621,348532.165,3770671.233
Vegetation,2234,3175,2657,1608,1193,1446,1364,3944,348537.641,3770688.503
Vegetation,2541,3269,2887,1906,1266,1658,1528,4332,348443.061,3770670.114
Vegetation,2820,2835,2615,1928,1394,1509,1732,2958,348563.781,3770631.290
Vegetation,2205,2702,2541,1797,1136,1304,1332,2826,348490.645,3770669.678
Vegetation,2214,3134,2736,1657,1128,1305,1265,3466,348525.615,3770674.474
Vegetation,3123,3502,3267,2482,2132,2454,2313,3921,348530.988,3770629.830
Vegetation,2483,3080,2763,1799,1283,1430,1428,3228,348491.097,3770618.685
Vegetation,2860,3257,3087,2361,1538,1716,2194,3482,348527.453,3770639.878
Vegetation,2316,2997,2636,1778,1486,1608,1622,3370,348504.950,3770645.243
Vegetation,2204,2977,2505,1735,1278,1498,1408,3436,348455.064,3770644.766
Vegetation,2949,3145,2788,2077,1442,1680,1747,3649,348553.272,3770645.361
Vegetation,2086,3146,2606,1616,1190,1361,1336,3267,348518.108,3770682.978
Vegetation,2157,2709,2416,1691,1111,1206,1192,2453,348467.791,3770659.383
Vegetation,1978,2775,2600,1597,1239,1344,1278,3667,351961.052,3771731.745
Vegetation,1901,2648,2533,1586,1225,1328,1239,3166,351977.598,3771647.735
Vegetation,2355,3168,2934,1934,1610,1819,1703,2654,351926.733,3771676.322
Vegetation,2293,3722,3170,1840,1222,1477,1308,4636,351939.437,3771715.861
Vegetation,1832,2464,2397,1469,1130,1191,1120,2014,351960.506,3771644.129
Vegetation,2014,2706,2635,1686,1303,1468,1318,2784,351934.394,3771601.150
Vegetation,2087,3066,2598,1651,1203,1297,1224,2864,351943.752,3771569.100
Vegetation,2499,3416,2981,1968,1139,1292,1244,2979,352006.519,3771584.897
Vegetation,1881,2528,2183,1613,1331,1472,1544,2132,351981.621,3771626.375
Vegetation,2412,3159,2753,1891,2564,2648,2644,3470,351960.645,3771708.289
Vegetation,2418,3426,3144,1997,1810,2042,1874,4332,351951.389,3771695.712
Vegetation,2340,3018,2771,1969,1731,1850,2060,2857,351926.886,3771648.603
Vegetation,2099,2430,2235,1659,1396,1568,1461,2460,352020.449,3771634.153
Vegetation,2418,3426,3144,1997,1810,2042,1874,4332,351959.938,3771693.922
Vegetation,2109,2825,2764,1812,1422,1742,1493,4181,351925.219,3771613.710
Vegetation,1827,2647,2323,1529,1239,1358,1268,2566,352001.044,3771716.625
Vegetation,2614,3173,3163,2221,1964,2360,2264,4088,352050.690,3771632.317
Vegetation,2041,3477,2967,1704,1301,1604,1355,4708,352015.258,3771684.259
Vegetation,1891,2630,2290,1572,1105,1121,1123,2353,351932.722,3771555.089
Vegetation,1832,2464,2397,1469,1130,1191,1120,2014,351961.859,3771641.806
Vegetation,2408,3482,2904,2125,1709,1897,2138,3032,351915.173,3771632.811
Vegetation,2058,2704,2386,1553,1248,1385,1196,3235,351940.582,3771652.941
Vegetation,2232,3416,2937,1772,1214,1366,1232,3624,351958.753,3771674.809
Vegetation,1934,2548,2167,1636,1450,1580,1688,2285,351995.005,3771638.779
Vegetation,1762,2060,1913,1375,1073,1084,1063,1556,351905.813,3771684.480
Vegetation,1936,2731,2693,1608,1277,1454,1273,3005,351980.693,3771695.781
Vegetation,2408,3482,2904,2125,1709,1897,2138,3032,351917.721,3771630.995
Vegetation,1829,2494,2249,1450,1185,1205,1200,2585,351987.897,3771720.936
Vegetation,1788,2241,2023,1406,1091,1112,1065,1824,351912.626,3771695.420
Vegetation,1931,2622,2251,1669,1574,1822,2002,2862,351981.441,3771638.272
Vegetation,2610,3796,3285,2249,1488,1883,1830,4736,351911.882,3771657.209
Vegetation,2201,3120,2746,1729,1309,1578,1564,3399,351956.167,3771564.551
Vegetation,2077,2816,2697,1735,1162,1356,1236,3311,351919.797,3771607.363
Vegetation,1901,2390,2148,1504,1137,1191,1149,2012,351912.850,3771681.349
Vegetation,2000,2483,2115,1622,1215,1229,1367,2310,352018.713,3771641.134
Vegetation,2479,3207,2989,2176,1173,1364,1264,2760,352041.046,3771617.699
Vegetation,2208,3088,2763,1820,1211,1385,1298,3179,351918.402,3771672.390
Vegetation,2115,2568,2426,1698,1344,1448,1300,2595,351939.947,3771645.346
Vegetation,2051,3230,3157,1787,1260,1498,1257,3600,351989.042,3771670.135
Vegetation,1943,2589,2383,1572,1120,1170,1231,1895,351941.170,3771598.158
Vegetation,2329,2785,2691,1926,1825,1688,2073,2498,352035.156,3771620.447
Vegetation,2023,3370,3006,1720,1300,1584,1425,4495,352007.146,3771684.717
Vegetation,1832,2464,2397,1469,1130,1191,1120,2014,351967.091,3771644.224
Vegetation,1901,2390,2148,1504,1137,1191,1149,2012,351910.225,3771683.340
Vegetation,1978,2775,2600,1597,1239,1344,1278,3667,351969.806,3771735.347
Vegetation,2511,3622,3377,2220,1558,1828,1718,4373,351958.936,3771718.660
Vegetation,2423,3598,3350,2041,1536,1816,1776,4572,352025.594,3771594.991
Vegetation,2049,2906,2450,1739,1467,1618,1727,3754,352006.060,3771658.311
Vegetation,2436,3320,3014,2111,1336,1502,1398,3535,352047.904,3771608.991
Vegetation,1971,2573,2190,1642,1611,1734,1719,2698,352000.310,3771640.928
Vegetation,1530,1965,1721,1201,1103,1181,1039,2190,352995.584,3770836.021
Vegetation,1675,1936,1735,1205,1159,1175,1167,1627,353013.318,3770810.206
Vegetation,1649,1766,1546,1215,1134,1157,1100,1721,353082.409,3770827.089
Vegetation,1656,1894,1530,1227,1142,1189,1103,1669,353023.583,3770798.445
Vegetation,1610,1757,1692,1222,1155,1151,1133,1695,353047.239,3770878.691
Vegetation,1615,1752,1715,1191,1190,1145,1127,1808,353034.217,3770879.502
Vegetation,1510,1970,1611,1105,1037,1103,1083,1852,352989.974,3770856.623
Vegetation,1565,1893,1683,1242,1113,1198,1144,1875,353066.964,3770884.629
Vegetation,1588,1771,1597,1296,1176,1186,1062,1861,353066.346,3770855.031
Vegetation,1593,1825,1689,1248,1173,1157,1093,1932,353054.905,3770877.786
Vegetation,1551,1804,1626,1209,1069,1185,1117,1751,353061.676,3770896.935
Vegetation,1662,2031,1725,1272,1183,1163,1085,1794,353041.974,3770854.031
Vegetation,1477,1853,1585,1097,1045,1131,1065,1873,352988.597,3770866.942
Vegetation,1662,2031,1725,1272,1183,1163,1085,1794,353045.608,3770856.358
Vegetation,1662,2031,1725,1272,1183,1163,1085,1794,353043.591,3770851.026
Vegetation,1565,1660,1536,1266,1183,1210,1062,1489,353079.961,3770853.310
Vegetation,1735,1818,1741,1242,1159,1193,1059,1752,353041.012,3770805.964
Vegetation,1706,1659,1803,1236,1211,1102,1140,1792,353064.785,3770813.320
Vegetation,1542,2023,1648,1106,1218,1151,1085,1967,352995.788,3770858.008
Vegetation,1639,1926,1657,1291,1138,1157,1062,1901,353056.786,3770852.436
Vegetation,1775,2245,1847,1335,1148,1192,1096,2136,353041.527,3770838.404
Vegetation,1743,2001,1924,1362,1152,1198,1094,2063,353034.577,3770818.808
Vegetation,1680,2144,2041,1241,1089,1084,1185,1831,353016.328,3770824.543
Vegetation,1752,2070,1607,1307,1204,1186,1078,1715,353051.858,3770831.740
Vegetation,1533,1884,1617,1092,1138,1146,1073,1763,352993.442,3770864.670
Vegetation,1618,1867,1707,1269,1218,1145,1039,2034,353059.357,3770867.182
Vegetation,1604,2008,1811,1196,1131,1120,1013,1884,353009.146,3770827.293
Vegetation,1656,1894,1530,1227,1142,1189,1103,1669,353025.807,3770797.561
Vegetation,1783,1923,1804,1195,1240,1159,1092,1924,353042.765,3770796.095
Vegetation,1698,2244,1981,1281,1165,1006,1112,1844,353030.073,3770849.043
Vegetation,1570,1592,1475,1201,1201,1169,1107,1501,353086.807,3770855.181
Vegetation,1672,2214,2077,1236,1141,1186,1085,2070,353016.684,3770836.307
Vegetation,1592,1823,1608,1126,1109,1190,1083,1944,353002.278,3770863.092
Vegetation,1565,1660,1536,1266,1183,1210,1062,1489,353074.310,3770850.481
Vegetation,1672,1730,1561,1236,1184,1216,1128,1592,353076.029,3770834.639
Vegetation,1593,1825,1689,1248,1173,1157,1093,1932,353051.673,3770873.740
Vegetation,1656,1894,1530,1227,1142,1189,1103,1669,353026.430,3770791.024
Vegetation,1571,1708,1631,1207,1138,1187,1091,1924,353088.053,3770862.599
Vegetation,1658,2086,1803,1237,1120,1145,1090,1845,353031.559,3770853.651
Vegetation,1723,2015,1917,1335,1152,1247,1070,1804,353028.893,3770812.560
Vegetation,1634,1743,1575,1288,1242,1192,1078,1810,353066.933,3770842.356
Vegetation,1634,1743,1575,1288,1242,1192,1078,1810,353063.122,3770845.059
Vegetation,1445,1586,1428,1128,1059,1076,1060,1562,353028.146,3770899.154
Vegetation,1573,1916,1677,1289,1131,1169,1045,2488,353066.374,3770863.104
Vegetation,1551,1804,1626,1209,1069,1185,1117,1751,353069.175,3770895.533
Vegetation,1760,2273,2375,1347,1320,1410,1362,3205,353025.740,3770825.027
Vegetation,1563,1951,1726,1260,1127,1192,1070,2567,353077.230,3770875.775
Vegetation,1780,2359,2329,1350,1137,1429,1296,4273,353033.335,3770836.312
Vegetation,1633,1819,1657,1157,1078,1168,1105,1972,353019.370,3770864.276
Vegetation,1588,1771,1597,1296,1176,1186,1062,1861,353065.651,3770856.385
Vegetation,2321,2937,2584,1762,1201,1314,1317,3163,358183.010,3772414.217
Vegetation,1774,1961,1943,1375,1105,1158,1149,2116,358225.894,3772381.918
Vegetation,2384,2596,2361,1714,1224,1308,1342,2726,358188.803,3772339.293
Vegetation,2122,2745,2522,1671,1204,1326,1370,3118,358148.159,3772423.867
Vegetation,2133,2536,2289,1609,1118,1230,1223,2867,358221.445,3772409.774
Vegetation,2011,2353,2133,1487,1124,1235,1236,2692,358177.785,3772388.477
Vegetation,2381,2633,2372,1695,1167,1284,1300,2630,358202.658,3772433.580
Vegetation,2889,3059,2818,1950,1246,1415,1512,3217,358218.486,3772326.765
Vegetation,1746,1904,1750,1304,1049,1108,1074,1782,358173.604,3772370.284
Vegetation,2309,2625,2374,1672,1184,1324,1312,2762,358191.642,3772442.093
Vegetation,2603,2795,2509,1814,1240,1344,1403,2896,358203.494,3772331.775
Vegetation,2709,2855,2581,1869,1256,1343,1382,2866,358181.196,3772321.572
Vegetation,2381,2819,2544,1769,1212,1360,1396,3088,358214.054,3772413.060
Vegetation,2854,3191,2958,1950,1269,1425,1510,3409,358228.355,3772329.777
Vegetation,1972,2053,1961,1396,1142,1210,1211,2334,358157.432,3772344.306
Vegetation,2218,2852,2580,1691,1198,1321,1288,2923,358170.197,3772421.464
Vegetation,2133,2536,2289,1609,1118,1230,1223,2867,358224.921,3772403.426
Vegetation,2268,2678,2459,1680,1218,1344,1393,2664,358152.809,3772407.950
Vegetation,1640,1746,1601,1256,966,1001,1020,1384,358202.611,3772375.625
Vegetation,1784,1998,1799,1376,1114,1114,1152,1918,358180.557,3772352.708
Vegetation,2709,2855,2581,1869,1256,1343,1382,2866,358181.350,3772326.940
Vegetation,2107,2607,2313,1631,1256,1418,1399,3565,358196.596,3772390.926
Vegetation,2403,2902,2610,1803,1201,1368,1336,3128,358202.857,3772417.014
Vegetation,2034,2285,2057,1534,1196,1258,1310,2677,358184.766,3772343.973
Vegetation,1640,1746,1601,1256,966,1001,1020,1384,358207.803,3772372.196
Vegetation,2870,2971,2716,1941,1285,1411,1474,3099,358206.552,3772323.572
